chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
8	79390000	79600000	8	79390000	79600000	255,255,0	1.2318	0.09242	0.045337	0.79091	0.73636
8	130270000	130760000	8	130270000	130760000	255,255,0	1.0048	0.04479	0.092634	0.51315	0.83389
8	49890000	50180000	8	49890000	50180000	255,255,0	1.0577	0.10093	0.036415	0.862	0.50797
8	23320000	23600000	8	23320000	23600000	255,255,0	1.396	0.080948	0.055654	0.80102	0.86224
8	8240000	8530000	8	8240000	8530000	255,255,0	1.1973	0.092547	0.043566	0.68095	0.88095
8	32410000	32610000	8	32410000	32610000	255,255,0	1.0581	0.07439	0.061678	0.79	0.57
8	10410000	10700000	8	10410000	10700000	255,255,0	1.457	0.065565	0.069947	0.9	0.87143
8	105790000	106810000	8	105790000	106810000	255,255,0	1.7656	0.076025	0.059295	0.94348	0.96424
8	48200000	48410000	8	48200000	48410000	255,255,0	0.95793	0.10609	0.028678	0.74545	0.59091
8	109880000	110340000	8	109880000	110340000	255,255,0	1.336	0.079564	0.054609	0.80529	0.84688
8	48890000	49860000	8	48890000	49860000	255,255,0	1.8528	0.091232	0.042697	0.91029	0.98087
8	22090000	22260000	8	22090000	22260000	255,255,0	1.0639	0.071313	0.062286	0.65278	0.70833
8	42530000	42690000	8	42530000	42690000	255,255,0	0.91674	0.063845	0.069369	0.64062	0.60938
8	75280000	75810000	8	75280000	75810000	255,255,0	1.3942	0.066921	0.066181	0.85897	0.89316
8	40090000	40860000	8	40090000	40860000	255,255,0	1.4744	0.079112	0.053304	0.90486	0.92645
8	30040000	30240000	8	30040000	30240000	255,255,0	1.2255	0.08207	0.050281	0.79	0.75
8	21770000	22030000	8	21770000	22030000	255,255,0	1.2552	0.088717	0.043569	0.84615	0.72189
8	26540000	27070000	8	26540000	27070000	255,255,0	1.4672	0.073786	0.058183	0.90456	0.87607
8	96300000	96890000	8	96300000	96890000	255,255,0	1.0735	0.05028	0.081515	0.92069	0.57356
8	90720000	91010000	8	90720000	91010000	255,255,0	1.5899	0.061115	0.070262	0.9	0.89048
8	62070000	62400000	8	62070000	62400000	255,255,0	1.2271	0.053438	0.076599	0.74632	0.8125
8	25390000	25940000	8	25390000	25940000	255,255,0	1.2972	0.074333	0.055383	0.85582	0.78175
8	91060000	91490000	8	91060000	91490000	255,255,0	0.97484	0.068254	0.061458	0.83333	0.55628
8	19250000	19630000	8	19250000	19630000	255,255,0	1.6351	0.050732	0.07891	0.92445	0.92126
8	134220000	134470000	8	134220000	134470000	255,255,0	1.5946	0.045128	0.08427	0.86538	0.86538
8	41530000	41730000	8	41530000	41730000	255,255,0	1.062	0.067495	0.061727	0.71	0.71
8	49500000	49840000	8	49500000	49840000	255,255,0	1.0882	0.015584	0.11322	0.62284	0.74938
8	120470000	120740000	8	120470000	120740000	255,255,0	1.27	0.050122	0.078132	0.84066	0.81868
8	16680000	16850000	8	16680000	16850000	255,255,0	1.0583	0.084925	0.042908	0.70833	0.70833
8	28990000	29180000	8	28990000	29180000	255,255,0	1.2759	0.044712	0.082803	0.76667	0.76667
8	16860000	17010000	8	16860000	17010000	255,255,0	0.87604	0.063172	0.064312	0.625	0.55357
8	52740000	52930000	8	52740000	52930000	255,255,0	1.1711	0.070149	0.057267	0.76667	0.7
8	101950000	102260000	8	101950000	102260000	255,255,0	1.4172	0.052209	0.074608	0.87917	0.84583
8	38280000	38580000	8	38280000	38580000	255,255,0	1.5996	0.053904	0.072769	0.88889	0.90667
8	120870000	121110000	8	120870000	121110000	255,255,0	1.4289	0.068791	0.056696	0.85417	0.85417
8	144380000	144650000	8	144380000	144650000	255,255,0	1.4429	0.068709	0.056484	0.86264	0.80769
8	99180000	99340000	8	99180000	99340000	255,255,0	0.84023	0.11679	0.0082371	0.67188	0.51562
8	140700000	141170000	8	140700000	141170000	255,255,0	1.1094	0.053696	0.07129	0.82428	0.66123
8	8600000	8860000	8	8600000	8860000	255,255,0	1.4709	0.059968	0.064285	0.85207	0.87574
8	88830000	89340000	8	88830000	89340000	255,255,0	1.2976	0.070043	0.053772	0.70923	0.93077
8	41800000	42010000	8	41800000	42010000	255,255,0	1.2373	0.05095	0.072828	0.77273	0.80909
8	1780000	1990000	8	1780000	1990000	255,255,0	1.0536	0.053483	0.070001	0.55455	0.80909
8	52960000	53330000	8	52960000	53330000	255,255,0	1.3812	0.053164	0.069773	0.7924	0.89181
8	66950000	67340000	8	66950000	67340000	255,255,0	1.5925	0.060411	0.061867	0.77105	0.94474
8	118470000	118820000	8	118470000	118820000	255,255,0	1.3911	0.077453	0.044723	0.89869	0.86601
8	22920000	23310000	8	22920000	23310000	255,255,0	1.2606	0.053585	0.068267	0.79211	0.84474
8	6260000	6660000	8	6260000	6660000	255,255,0	1.7828	0.050105	0.071189	0.9475	0.9375
8	93070000	93830000	8	93070000	93830000	255,255,0	0.74447	0.072893	0.048309	0.62396	0.53116
8	54740000	55070000	8	54740000	55070000	255,255,0	1.3394	0.064457	0.056695	0.82721	0.8125
8	25020000	25350000	8	25020000	25350000	255,255,0	1.7123	0.057329	0.063807	0.90809	0.91544
8	58870000	59310000	8	58870000	59310000	255,255,0	1.3001	0.04369	0.076613	0.75	0.87397
8	124470000	124760000	8	124470000	124760000	255,255,0	1.4635	0.058501	0.061776	0.88095	0.89048
8	101700000	101850000	8	101700000	101850000	255,255,0	0.78975	0.043873	0.076266	0.51786	0.55357
8	126450000	126700000	8	126450000	126700000	255,255,0	1.3508	0.040392	0.079229	0.80128	0.86538
8	99160000	99520000	8	99160000	99520000	255,255,0	1.5076	0.06492	0.054699	0.93519	0.87963
8	94700000	95000000	8	94700000	95000000	255,255,0	1.4538	0.061637	0.057871	0.89778	0.86222
8	40910000	41390000	8	40910000	41390000	255,255,0	1.4372	0.060566	0.05856	0.86285	0.91493
8	37030000	37600000	8	37030000	37600000	255,255,0	1.3629	0.060356	0.058707	0.64163	0.94212
8	10770000	11140000	8	10770000	11140000	255,255,0	1.3364	0.0585	0.060469	0.86257	0.85673
8	36700000	37010000	8	36700000	37010000	255,255,0	1.3478	0.07722	0.041307	0.8875	0.72083
8	105510000	105790000	8	105510000	105790000	255,255,0	1.5662	0.070174	0.047915	0.89286	0.89286
8	12700000	12890000	8	12700000	12890000	255,255,0	1.0964	0.046501	0.071468	0.67778	0.76667
8	82170000	82540000	8	82170000	82540000	255,255,0	1.4099	0.056921	0.060956	0.80409	0.90936
8	66640000	66940000	8	66640000	66940000	255,255,0	1.0038	0.06552	0.052081	0.73778	0.59556
8	126100000	126710000	8	126100000	126710000	255,255,0	1.8568	0.067008	0.050176	0.94301	0.96022
8	80960000	81160000	8	80960000	81160000	255,255,0	1.1048	0.082415	0.034439	0.79	0.65
8	28650000	28980000	8	28650000	28980000	255,255,0	1.3914	0.05773	0.059092	0.91544	0.79779
8	96290000	97240000	8	96290000	97240000	255,255,0	1.6868	0.065611	0.051195	0.92509	0.97606
8	17160000	17410000	8	17160000	17410000	255,255,0	1.3202	0.071241	0.045212	0.82692	0.83974
8	102680000	103220000	8	102680000	103220000	255,255,0	1.177	0.050891	0.065363	0.50754	0.9465
8	68260000	68750000	8	68260000	68750000	255,255,0	1.0663	0.056461	0.059165	0.69833	0.71167
8	108550000	108810000	8	108550000	108810000	255,255,0	1.3352	0.058276	0.057261	0.84024	0.86391
8	53440000	53640000	8	53440000	53640000	255,255,0	1.2551	0.048277	0.067217	0.79	0.73
8	61600000	61980000	8	61600000	61980000	255,255,0	1.3804	0.051309	0.063554	0.76454	0.90305
8	97350000	97500000	8	97350000	97500000	255,255,0	0.84123	0.089887	0.024891	0.625	0.55357
8	14280000	14730000	8	14280000	14730000	255,255,0	1.0295	0.058046	0.056508	0.61858	0.81225
8	130820000	131110000	8	130820000	131110000	255,255,0	1.4072	0.060181	0.053265	0.85238	0.83333
8	143860000	144150000	8	143860000	144150000	255,255,0	1.3485	0.057173	0.055444	0.79524	0.87143
8	56690000	56950000	8	56690000	56950000	255,255,0	1.4419	0.067567	0.044806	0.87574	0.81657
8	22470000	22880000	8	22470000	22880000	255,255,0	1.5592	0.053541	0.05877	0.93095	0.90238
8	105300000	105480000	8	105300000	105480000	255,255,0	1.0179	0.029985	0.082187	0.61728	0.74074
8	37610000	37970000	8	37610000	37970000	255,255,0	1.3692	0.064667	0.047395	0.91667	0.71296
8	42260000	42530000	8	42260000	42530000	255,255,0	1.3078	0.065644	0.046238	0.87363	0.80769
8	69460000	70550000	8	69460000	70550000	255,255,0	1.8917	0.05946	0.051108	0.97811	0.97744
8	18750000	19180000	8	18750000	19180000	255,255,0	1.6083	0.058165	0.052146	0.93723	0.93723
8	13240000	13520000	8	13240000	13520000	255,255,0	1.5259	0.029531	0.080303	0.85204	0.89286
8	96900000	97240000	8	96900000	97240000	255,255,0	1.2923	0.03838	0.070729	0.69204	0.92734
8	126120000	126440000	8	126120000	126440000	255,255,0	1.4716	0.076559	0.032543	0.91797	0.83984
8	60410000	60850000	8	60410000	60850000	255,255,0	0.69895	0.042748	0.066018	0.50207	0.55992
8	136460000	136770000	8	136460000	136770000	255,255,0	1.263	0.058725	0.049699	0.9125	0.60417
8	97290000	98600000	8	97290000	98600000	255,255,0	1.8913	0.043663	0.064439	0.98205	0.96993
8	108880000	109090000	8	108880000	109090000	255,255,0	0.81549	0.080783	0.027163	0.68182	0.5
8	128740000	129030000	8	128740000	129030000	255,255,0	1.3889	0.080499	0.027251	0.9	0.75714
8	56970000	57160000	8	56970000	57160000	255,255,0	1.1553	0.043187	0.064524	0.72222	0.76667
8	123680000	124050000	8	123680000	124050000	255,255,0	1.497	0.051716	0.05564	0.9386	0.88012
8	133870000	134220000	8	133870000	134220000	255,255,0	1.6019	0.065967	0.040923	0.9183	0.89869
8	8090000	8530000	8	8090000	8530000	255,255,0	1.8143	0.06452	0.042363	0.95248	0.92769
8	57870000	58050000	8	57870000	58050000	255,255,0	0.95539	0.05497	0.051876	0.66667	0.59259
8	134560000	134930000	8	134560000	134930000	255,255,0	1.4548	0.069859	0.036982	0.9269	0.83333
8	122850000	123650000	8	122850000	123650000	255,255,0	1.1492	0.044952	0.061629	0.62313	0.90187
8	124780000	124950000	8	124780000	124950000	255,255,0	0.93822	0.08052	0.025454	0.68056	0.625
8	134990000	135430000	8	134990000	135430000	255,255,0	0.70703	0.04675	0.058077	0.52477	0.5108
8	102330000	102650000	8	102330000	102650000	255,255,0	1.2419	0.063934	0.04085	0.88672	0.68359
8	82610000	82810000	8	82610000	82810000	255,255,0	1.0622	0.055617	0.047793	0.71	0.73
8	95910000	96280000	8	95910000	96280000	255,255,0	1.3257	0.055927	0.047457	0.78655	0.9152
8	70840000	71030000	8	70840000	71030000	255,255,0	1.1085	0.039486	0.063848	0.7	0.76667
8	121130000	121440000	8	121130000	121440000	255,255,0	1.5639	0.048628	0.054531	0.9125	0.9125
8	33310000	33480000	8	33310000	33480000	255,255,0	0.84001	0.036735	0.066028	0.56944	0.625
8	87610000	87830000	8	87610000	87830000	255,255,0	0.90034	0.05275	0.049926	0.67769	0.59504
8	29190000	29920000	8	29190000	29920000	255,255,0	1.8548	0.044968	0.057546	0.96021	0.9542
8	74200000	74410000	8	74200000	74410000	255,255,0	1.1762	0.080007	0.02216	0.80909	0.64545
8	90270000	90670000	8	90270000	90670000	255,255,0	1.306	0.048674	0.053369	0.76778	0.93426
8	91600000	91970000	8	91600000	91970000	255,255,0	1.1887	0.058354	0.043618	0.7924	0.85673
8	59330000	59620000	8	59330000	59620000	255,255,0	0.8392	0.050479	0.05079	0.55714	0.63333
8	145750000	145990000	8	145750000	145990000	255,255,0	1.3779	0.06835	0.032823	0.84028	0.79861
8	48690000	48870000	8	48690000	48870000	255,255,0	1.1069	0.065442	0.035213	0.74074	0.74074
8	32080000	32410000	8	32080000	32410000	255,255,0	1.3714	0.047701	0.052664	0.76103	0.91544
8	95000000	95380000	8	95000000	95380000	255,255,0	1.5611	0.036395	0.063668	0.94183	0.91413
8	107710000	108060000	8	107710000	108060000	255,255,0	0.94136	0.058139	0.041522	0.78105	0.54575
8	27920000	28190000	8	27920000	28190000	255,255,0	1.2496	0.044008	0.055564	0.82967	0.7967
8	81590000	81880000	8	81590000	81880000	255,255,0	0.96497	0.034334	0.065188	0.55714	0.75714
8	57470000	57860000	8	57470000	57860000	255,255,0	1.2537	0.039157	0.060215	0.72895	0.87105
8	144680000	144900000	8	144680000	144900000	255,255,0	1.3098	0.056015	0.043307	0.82645	0.77686
8	110360000	110740000	8	110360000	110740000	255,255,0	1.4528	0.045358	0.053522	0.87251	0.93248
8	126720000	126890000	8	126720000	126890000	255,255,0	1.003	0.075992	0.022758	0.70833	0.68056
8	117780000	117930000	8	117780000	117930000	255,255,0	0.89072	0.061376	0.037279	0.625	0.58929
8	12900000	13530000	8	12900000	13530000	255,255,0	1.9096	0.059342	0.039122	0.95464	0.97883
8	27310000	27460000	8	27310000	27460000	255,255,0	0.85064	0.024351	0.073939	0.55357	0.625
8	127880000	128170000	8	127880000	128170000	255,255,0	1.1153	0.07872	0.019404	0.89048	0.61429
8	67590000	67950000	8	67590000	67950000	255,255,0	1.2011	0.056059	0.042048	0.75	0.80556
8	24100000	24290000	8	24100000	24290000	255,255,0	1.0925	0.049534	0.048548	0.76667	0.72222
8	55080000	55390000	8	55080000	55390000	255,255,0	1.3986	0.054192	0.043362	0.87917	0.8125
8	101150000	101550000	8	101150000	101550000	255,255,0	1.5105	0.049107	0.048377	0.9125	0.9075
8	95570000	95750000	8	95570000	95750000	255,255,0	0.90334	0.053575	0.043894	0.66667	0.61728
8	141660000	141830000	8	141660000	141830000	255,255,0	1.0938	0.073284	0.023899	0.70833	0.70833
8	122010000	122260000	8	122010000	122260000	255,255,0	1.1225	0.070868	0.026165	0.76164	0.69404
8	127830000	128730000	8	127830000	128730000	255,255,0	1.8133	0.0504	0.046449	0.97778	0.97086
8	27700000	27910000	8	27700000	27910000	255,255,0	1.2216	0.054565	0.042257	0.80909	0.77273
8	24740000	24960000	8	24740000	24960000	255,255,0	1.0271	0.022582	0.074054	0.66116	0.7438
8	118840000	119120000	8	118840000	119120000	255,255,0	1.4286	0.048504	0.047972	0.87245	0.87245
8	131130000	131380000	8	131130000	131380000	255,255,0	1.3437	0.065238	0.030711	0.85256	0.82692
8	9390000	9590000	8	9390000	9590000	255,255,0	0.94916	0.041415	0.054462	0.63	0.73
8	121460000	121630000	8	121460000	121630000	255,255,0	0.88156	0.079442	0.016304	0.70833	0.51389
8	108080000	108550000	8	108080000	108550000	255,255,0	1.5131	0.037916	0.057798	0.9221	0.92935
8	101570000	101850000	8	101570000	101850000	255,255,0	1.2831	0.037627	0.057977	0.85204	0.81122
8	104280000	104430000	8	104280000	104430000	255,255,0	0.82064	0.023094	0.072468	0.51786	0.625
8	40970000	41170000	8	40970000	41170000	255,255,0	1.1732	0.059653	0.035898	0.75	0.79
8	74410000	74570000	8	74410000	74570000	255,255,0	0.95146	0.016095	0.079239	0.57812	0.67188
8	59630000	60040000	8	59630000	60040000	255,255,0	1.5382	0.060442	0.034517	0.92619	0.86905
8	74590000	74960000	8	74590000	74960000	255,255,0	1.422	0.041962	0.052713	0.89766	0.86842
8	96050000	96280000	8	96050000	96280000	255,255,0	1.0521	0.029118	0.065442	0.56818	0.84091
8	37240000	37570000	8	37240000	37570000	255,255,0	1.4166	0.024273	0.0702	0.79044	0.92279
8	74200000	74580000	8	74200000	74580000	255,255,0	1.7437	0.054506	0.039947	0.94183	0.93075
8	27170000	27460000	8	27170000	27460000	255,255,0	1.3343	0.048471	0.044839	0.85238	0.83333
8	38030000	38270000	8	38030000	38270000	255,255,0	1.2958	0.042463	0.049639	0.85417	0.8125
8	104090000	104280000	8	104090000	104280000	255,255,0	1.0434	0.068265	0.022445	0.76667	0.61111
8	50820000	51320000	8	50820000	51320000	255,255,0	1.0954	0.05004	0.04	0.7744	0.7136
8	141180000	141430000	8	141180000	141430000	255,255,0	1.2655	0.022743	0.067007	0.73718	0.85256
8	109280000	109550000	8	109280000	109550000	255,255,0	0.88076	0.043802	0.045882	0.5989	0.6978
8	11420000	11610000	8	11420000	11610000	255,255,0	1.1028	0.05015	0.039075	0.72222	0.76667
8	28460000	28620000	8	28460000	28620000	255,255,0	0.91699	0.033545	0.05557	0.64062	0.67188
8	62500000	62710000	8	62500000	62710000	255,255,0	1.033	0.048779	0.040096	0.7	0.68182
8	48420000	48650000	8	48420000	48650000	255,255,0	1.1309	0.018494	0.070283	0.65909	0.84091
8	131450000	131700000	8	131450000	131700000	255,255,0	1.2536	0.024595	0.063499	0.72436	0.86538
8	100900000	101140000	8	100900000	101140000	255,255,0	1.3366	0.041073	0.046793	0.84028	0.85417
8	131750000	132060000	8	131750000	132060000	255,255,0	0.86159	0.055205	0.032351	0.67917	0.54583
8	73920000	74180000	8	73920000	74180000	255,255,0	0.95583	0.029809	0.057715	0.65089	0.67456
8	92100000	92410000	8	92100000	92410000	255,255,0	0.90007	0.038962	0.047878	0.57083	0.7625
8	53650000	53860000	8	53650000	53860000	255,255,0	1.2413	0.037041	0.049623	0.79091	0.80909
8	12900000	13230000	8	12900000	13230000	255,255,0	1.2602	0.056684	0.02986	0.91544	0.71691
8	119750000	120100000	8	119750000	120100000	255,255,0	1.209	0.036701	0.049842	0.87908	0.74183
8	133190000	133480000	8	133190000	133480000	255,255,0	0.83394	0.052555	0.033901	0.59524	0.60476
8	25950000	26200000	8	25950000	26200000	255,255,0	1.245	0.043955	0.042236	0.82692	0.82692
8	106990000	107230000	8	106990000	107230000	255,255,0	1.0019	0.063052	0.022897	0.79861	0.56861
8	119760000	119950000	8	119760000	119950000	255,255,0	1.1062	0.052649	0.0333	0.76667	0.72222
8	87380000	87560000	8	87380000	87560000	255,255,0	0.96	0.040071	0.045547	0.64198	0.71605
8	18000000	18390000	8	18000000	18390000	255,255,0	0.91034	0.056706	0.028484	0.79737	0.53947
8	75000000	75260000	8	75000000	75260000	255,255,0	1.1583	0.042419	0.042763	0.74556	0.81657
8	15980000	16630000	8	15980000	16630000	255,255,0	1.2373	0.034111	0.050891	0.69981	0.93466
8	94450000	94670000	8	94450000	94670000	255,255,0	1.0035	0.023042	0.061409	0.60569	0.84435
8	2420000	2670000	8	2420000	2670000	255,255,0	0.90303	0.048671	0.035384	0.64744	0.6859
8	107280000	107590000	8	107280000	107590000	255,255,0	1.0285	0.021144	0.062883	0.63042	0.81931
8	29600000	29890000	8	29600000	29890000	255,255,0	1.3022	0.019454	0.064301	0.82381	0.87143
8	106330000	106800000	8	106330000	106800000	255,255,0	1.3638	0.026464	0.056886	0.70471	0.95833
8	117490000	117750000	8	117490000	117750000	255,255,0	1.2023	0.034864	0.048312	0.8284	0.80473
8	66940000	67110000	8	66940000	67110000	255,255,0	1.0525	0.04645	0.036261	0.70833	0.68056
8	99340000	99490000	8	99340000	99490000	255,255,0	0.82359	0.018809	0.063523	0.58929	0.625
8	121460000	121960000	8	121460000	121960000	255,255,0	1.6011	0.043927	0.038077	0.9152	0.9632
8	105790000	106320000	8	105790000	106320000	255,255,0	1.1245	0.050251	0.030089	0.92735	0.56268
8	67960000	68200000	8	67960000	68200000	255,255,0	1.1502	0.046518	0.033422	0.78472	0.74306
8	89060000	89340000	8	89060000	89340000	255,255,0	1.0761	0.02835	0.051506	0.5051	0.88265
8	69480000	69650000	8	69480000	69650000	255,255,0	0.91667	0.064199	0.015459	0.70833	0.51389
8	70570000	70830000	8	70570000	70830000	255,255,0	1.0469	0.055069	0.024546	0.84024	0.50888
8	122650000	122850000	8	122650000	122850000	255,255,0	1.1347	0.046638	0.032655	0.79	0.75
8	59450000	59620000	8	59450000	59620000	255,255,0	0.87032	0.031866	0.046936	0.56944	0.625
8	66760000	66940000	8	66760000	66940000	255,255,0	0.8649	0.032099	0.046598	0.51852	0.66667
8	52540000	52720000	8	52540000	52720000	255,255,0	0.72828	0.036697	0.041442	0.52744	0.53395
8	116410000	116680000	8	116410000	116680000	255,255,0	1.2218	0.037959	0.03977	0.80769	0.85165
8	61370000	61570000	8	61370000	61570000	255,255,0	0.81702	0.044001	0.033118	0.59744	0.53744
8	100400000	100880000	8	100400000	100880000	255,255,0	1.2777	0.028786	0.048015	0.76406	0.9479
8	119130000	119430000	8	119130000	119430000	255,255,0	1.5312	0.042955	0.033439	0.89778	0.90667
8	86000000	86210000	8	86000000	86210000	255,255,0	1.174	0.043414	0.03294	0.79091	0.80909
8	123460000	123660000	8	123460000	123660000	255,255,0	0.94803	0.023382	0.052608	0.61	0.75
8	23820000	24090000	8	23820000	24090000	255,255,0	1.0373	0.029427	0.045427	0.58791	0.84066
8	32970000	33210000	8	32970000	33210000	255,255,0	1.0625	0.02489	0.049896	0.79861	0.72917
8	101160000	101330000	8	101160000	101330000	255,255,0	0.88502	0.059314	0.015436	0.70833	0.51389
8	98210000	98590000	8	98210000	98590000	255,255,0	1.0415	0.021642	0.052219	0.5374	0.91413
8	95390000	95560000	8	95390000	95560000	255,255,0	0.97207	0.03912	0.034706	0.68056	0.70833
8	68470000	68710000	8	68470000	68710000	255,255,0	0.95438	0.032457	0.040894	0.513	0.79256
8	103420000	103620000	8	103420000	103620000	255,255,0	0.99405	0.027854	0.045192	0.67	0.73
8	12520000	12700000	8	12520000	12700000	255,255,0	0.81461	0.052824	0.020216	0.61728	0.59259
8	42930000	43090000	8	42930000	43090000	255,255,0	0.71185	0.041483	0.031359	0.55469	0.50781
8	62720000	63040000	8	62720000	63040000	255,255,0	0.92388	0.049701	0.022613	0.74609	0.52734
8	57690000	57850000	8	57690000	57850000	255,255,0	0.85203	0.014333	0.057756	0.51562	0.67188
8	135470000	135690000	8	135470000	135690000	255,255,0	1.2413	0.025212	0.046688	0.79339	0.82645
8	41180000	41350000	8	41180000	41350000	255,255,0	0.94083	0.024685	0.047107	0.68056	0.65278
8	120150000	120430000	8	120150000	120430000	255,255,0	0.88805	0.031363	0.039768	0.65816	0.66837
8	132850000	133050000	8	132850000	133050000	255,255,0	0.90795	0.035032	0.035131	0.63	0.67
8	8390000	8520000	8	8390000	8520000	255,255,0	0.67847	0.010645	0.059381	0.5	0.5
8	42700000	42910000	8	42700000	42910000	255,255,0	1.0083	0.027277	0.041883	0.60909	0.80909
8	29200000	29470000	8	29200000	29470000	255,255,0	1.0723	0.049782	0.019094	0.88462	0.5
8	134050000	134210000	8	134050000	134210000	255,255,0	0.86038	0.0075345	0.059594	0.51562	0.67188
8	67600000	67830000	8	67600000	67830000	255,255,0	0.97705	0.037435	0.029483	0.79545	0.53788
8	23010000	23140000	8	23010000	23140000	255,255,0	0.67883	0.021793	0.044787	0.5	0.5
8	122270000	122650000	8	122270000	122650000	255,255,0	1.4305	0.035495	0.031082	0.91967	0.93629
8	119950000	120090000	8	119950000	120090000	255,255,0	0.77602	0.020693	0.044973	0.57143	0.57143
8	29200000	29580000	8	29200000	29580000	255,255,0	1.4344	0.047063	0.018234	0.94183	0.8518
8	77280000	77590000	8	77280000	77590000	255,255,0	1.3101	0.040309	0.024812	0.87917	0.82917
8	60480000	60710000	8	60480000	60710000	255,255,0	0.83015	0.032712	0.032248	0.65489	0.53047
8	99570000	99940000	8	99570000	99940000	255,255,0	1.0937	0.036165	0.027394	0.79825	0.82164
8	135050000	135280000	8	135050000	135280000	255,255,0	1.0784	0.033954	0.029164	0.70455	0.81061
8	105800000	106020000	8	105800000	106020000	255,255,0	0.9816	0.044494	0.017894	0.82645	0.52893
8	101340000	101530000	8	101340000	101530000	255,255,0	0.89681	0.017472	0.044408	0.5	0.74444
8	99950000	100380000	8	99950000	100380000	255,255,0	0.96375	0.034895	0.026545	0.7684	0.69913
8	118110000	118320000	8	118110000	118320000	255,255,0	0.78024	0.025231	0.036126	0.50463	0.67466
8	108080000	108280000	8	108080000	108280000	255,255,0	0.90754	0.047846	0.01306	0.74917	0.52194
8	93860000	94150000	8	93860000	94150000	255,255,0	0.85248	0.033795	0.026522	0.62381	0.70952
8	119440000	119730000	8	119440000	119730000	255,255,0	1.1922	0.028051	0.032041	0.84286	0.79524
8	120250000	120440000	8	120250000	120440000	255,255,0	0.83675	0.019456	0.040267	0.5	0.74444
8	124250000	124450000	8	124250000	124450000	255,255,0	0.95926	0.025087	0.032054	0.67	0.77
8	130310000	130550000	8	130310000	130550000	255,255,0	0.84166	0.02467	0.03195	0.5625	0.67361
8	15660000	15970000	8	15660000	15970000	255,255,0	0.64827	0.031051	0.025408	0.52083	0.52083
8	96640000	96860000	8	96640000	96860000	255,255,0	0.7188	0.028081	0.027753	0.52235	0.63233
8	15240000	15510000	8	15240000	15510000	255,255,0	0.89628	0.025474	0.029882	0.64286	0.71978
8	49230000	49500000	8	49230000	49500000	255,255,0	0.98776	0.033087	0.018777	0.78571	0.67582
8	38970000	39190000	8	38970000	39190000	255,255,0	0.86599	0.032497	0.019162	0.7169	0.51946
8	22620000	22770000	8	22620000	22770000	255,255,0	0.80365	0.015675	0.035231	0.55357	0.625
8	61760000	61920000	8	61760000	61920000	255,255,0	0.7884	0.014834	0.034945	0.51562	0.60938
8	99710000	99910000	8	99710000	99910000	255,255,0	0.70703	0.010745	0.038178	0.51	0.59
8	92970000	93120000	8	92970000	93120000	255,255,0	0.65735	0.029443	0.019222	0.51786	0.51786
8	77590000	77760000	8	77590000	77760000	255,255,0	0.92022	0.032551	0.016077	0.68056	0.65278
8	15070000	15240000	8	15070000	15240000	255,255,0	0.78596	0.025682	0.022541	0.54167	0.68056
8	68250000	68420000	8	68250000	68420000	255,255,0	0.80987	0.026687	0.020778	0.59722	0.56944
8	80190000	80360000	8	80190000	80360000	255,255,0	0.70178	0.019752	0.024048	0.56944	0.54167
8	70250000	70420000	8	70250000	70420000	255,255,0	0.62272	0.024125	0.01936	0.51389	0.51389
8	131880000	132060000	8	131880000	132060000	255,255,0	0.81674	0.020129	0.022169	0.51852	0.69136
8	130560000	130690000	8	130560000	130690000	255,255,0	0.67498	0.019955	0.019734	0.5	0.5
8	97500000	97650000	8	97500000	97650000	255,255,0	0.68587	0.024353	0.015007	0.55357	0.51786
8	37040000	37220000	8	37040000	37220000	255,255,0	0.8554	0.0238	0.014898	0.66667	0.61728
8	106090000	106320000	8	106090000	106320000	255,255,0	0.87914	0.016192	0.02147	0.55303	0.79545
8	135300000	135460000	8	135300000	135460000	255,255,0	0.67673	0.01918	0.018169	0.51562	0.51562
8	121640000	121810000	8	121640000	121810000	255,255,0	0.8009	0.015565	0.021595	0.68056	0.56944
8	48890000	49030000	8	48890000	49030000	255,255,0	0.70728	0.019077	0.016256	0.53061	0.57143
8	106500000	106670000	8	106500000	106670000	255,255,0	0.82951	0.011102	0.023486	0.625	0.68056
8	9230000	9390000	8	9230000	9390000	255,255,0	0.72903	0.011848	0.021669	0.64062	0.51562
9	28430000	32320000	9	28430000	32320000	255,255,0	0.77153	0.35484	0.27108	0.44864	0.72316
9	38540000	39190000	9	38540000	39190000	255,255,0	0.56316	0.29026	0.327	0.40057	0.61742
9	104390000	107510000	9	104390000	107510000	255,255,0	1.0548	0.24364	0.23688	0.7069	0.7147
9	10360000	12370000	9	10360000	12370000	255,255,0	0.95033	0.22319	0.20451	0.55782	0.75871
9	75910000	77080000	9	75910000	77080000	255,255,0	1.2192	0.12409	0.11959	0.82028	0.79544
9	133340000	133560000	9	133340000	133560000	255,255,0	1.3489	0.12004	0.079895	0.82645	0.82645
9	80370000	80760000	9	80370000	80760000	255,255,0	0.74191	0.06967	0.12971	0.53947	0.50789
9	80970000	82440000	9	80970000	82440000	255,255,0	1.3832	0.079692	0.11958	0.94187	0.5485
9	139400000	139620000	9	139400000	139620000	255,255,0	1.0469	0.11679	0.081774	0.68066	0.63164
9	73350000	73880000	9	73350000	73880000	255,255,0	1.2654	0.14405	0.054373	0.70228	0.85897
